loanId|loanAmount|balance|createTime|loanUsage|interestRate
4906390319043444908|4771549.0|4771549.0|2022-11-14 21:02:21.658|renovations|0.075
4906390319043444906|38805208.0|38805208.0|2022-11-14 22:11:51.534|weddings|0.034
4906671794020156196|81742207.0|81742207.0|2022-11-15 10:32:46.411|weddings|0.032
294985775592767960|88468865.0|88468865.0|2022-11-15 17:04:36.749|other|0.008
4906953268996866812|54905291.0|54905291.0|2022-11-15 23:52:39.93|major purchases|0.068
295267250569478559|17076527.0|17076527.0|2022-11-16 02:59:57.595|medical expenses|0.019
4906953268996866192|93702319.0|93702319.0|2022-11-16 07:54:04.204|weddings|0.016
295267250569478519|85803426.0|85803426.0|2022-11-16 10:32:34.919|education|0.072
295267250569478516|19297117.0|19297117.0|2022-11-16 11:02:51.439|investing|0.092
4906953268996866079|80018445.0|80018445.0|2022-11-16 11:09:21.049|medical expenses|0.017
4906953268996866402|802429.0|802429.0|2022-11-16 11:10:02.988|debt consolidation|0.056
4906953268996866695|22385888.0|22385888.0|2022-11-16 12:09:14.555|investing|0.047
295267250569478618|72928782.0|72928782.0|2022-11-16 16:00:54.84|other|0.099
4907234743973577696|383087.0|383087.0|2022-11-17 06:54:11.146|weddings|0.065
295548725546189277|61607924.0|61607924.0|2022-11-17 08:37:30.983|business ventures|0.067
4907234743973577131|46271030.0|46271030.0|2022-11-17 14:49:48.104|education|0.025
4907234743973577074|45620635.0|45620635.0|2022-11-17 15:35:16.867|business ventures|0.024
295548725546188970|38805208.0|38805208.0|2022-11-17 19:24:33.443|weddings|0.034
295548725546189137|73724834.0|73724834.0|2022-11-17 20:56:23.197|medical expenses|0.042
4907516218950287909|59248563.0|59248563.0|2022-11-18 16:22:09.321|debt consolidation|0.023
4907516218950287459|77429560.0|77429560.0|2022-11-18 17:07:12.83|business ventures|0.069
4907516218950287765|46599755.0|46599755.0|2022-11-18 17:12:15.18|other|0.077
295830200522899628|4771549.0|4771549.0|2022-11-18 20:26:37.765|renovations|0.075
4907516218950287758|15491601.0|15491601.0|2022-11-18 22:55:44.067|funerals|0.097
4907797693926998742|47833690.0|47833690.0|2022-11-19 08:00:56.129|funerals|0.007
296111675499610215|77415092.0|77415092.0|2022-11-19 08:52:41.154|education|0.086
4908079168903709234|86141709.0|86141709.0|2022-11-20 22:01:34.808|medical expenses|0.039
4908360643880419979|41078769.0|41078769.0|2022-11-21 03:05:27.755|funerals|0.094
4908360643880420091|40053675.0|40053675.0|2022-11-21 03:31:56.96|medical expenses|0.09
296674625453031864|89596596.0|89596596.0|2022-11-21 03:43:37.038|medical expenses|0.05
4908360643880420005|73195631.0|73195631.0|2022-11-21 06:20:05.472|renovations|0.078
4908360643880419768|89596596.0|89596596.0|2022-11-21 12:20:21.378|medical expenses|0.05
296674625453031860|55112516.0|55112516.0|2022-11-21 13:15:50.074|business ventures|0.007
4908360643880419981|3921181.0|3921181.0|2022-11-21 20:28:58.606|major purchases|0.04
296674625453031690|89389779.0|89389779.0|2022-11-21 22:47:20.765|education|0.077
4908642118857130375|44202572.0|44202572.0|2022-11-22 09:26:37.302|weddings|0.053
4908642118857130906|8745994.0|8745994.0|2022-11-22 12:51:15.021|business ventures|0.094
4908642118857130133|14127047.0|14127047.0|2022-11-22 12:59:20.561|medical expenses|0.082
4908642118857130294|34502256.0|34502256.0|2022-11-22 16:34:13.556|investing|0.083
296956100429742182|69203634.0|69203634.0|2022-11-22 22:04:43.807|education|0.039
4908923593833841334|83041661.0|83041661.0|2022-11-23 00:42:25.883|business ventures|0.038
4908923593833841373|33551248.0|33551248.0|2022-11-23 02:11:19.152|vacations|0.019
297237575406452953|91229034.0|91229034.0|2022-11-23 07:46:33.359|medical expenses|0.044
4908923593833840981|57363325.0|57363325.0|2022-11-23 09:21:48.618|business ventures|0.096
4908923593833840665|79151577.0|79151577.0|2022-11-23 15:44:00.72|business ventures|0.092
4908923593833840819|17483922.0|17483922.0|2022-11-23 17:47:13.357|education|0.024
4908923593833840984|63141546.0|63141546.0|2022-11-23 18:26:15.383|renovations|0.016
297519050383163655|35527353.0|35527353.0|2022-11-24 02:53:18.07|other|0.087
297519050383163710|75057997.0|75057997.0|2022-11-24 04:38:21.886|weddings|0.044
297519050383163827|4893718.0|4893718.0|2022-11-24 04:42:16.37|weddings|0.065
297519050383163498|86065030.0|86065030.0|2022-11-24 08:49:24.022|investing|0.025
4909205068810551935|17551389.0|17551389.0|2022-11-24 13:16:10.89|vacations|0.046
4909205068810552133|83737625.0|83737625.0|2022-11-24 22:29:16.5|funerals|0.073
297519050383163867|77386250.0|77386250.0|2022-11-24 22:45:17.439|renovations|0.006
4909486543787262080|90688702.0|90688702.0|2022-11-25 02:32:54.73|weddings|0.092
4909486543787262954|57441496.0|57441496.0|2022-11-25 06:16:03.201|weddings|0.045
4909486543787262351|44490886.0|44490886.0|2022-11-25 12:35:52.986|other|0.1
4909486543787262565|50714539.0|50714539.0|2022-11-25 13:49:21.537|education|0.013
4909486543787262345|53636539.0|53636539.0|2022-11-25 14:20:30.135|medical expenses|0.044
4909768018763973329|80679095.0|80679095.0|2022-11-26 14:43:42.647|funerals|0.095
4909768018763973637|36522262.0|36522262.0|2022-11-26 20:59:04.288|renovations|0.085
4909768018763973571|26546873.0|26546873.0|2022-11-26 21:48:34.373|other|0.062
4910049493740683998|89849976.0|89849976.0|2022-11-26 23:42:40.006|business ventures|0.052
298363475313295537|77483155.0|77483155.0|2022-11-27 01:16:22.012|debt consolidation|0.017
298363475313295493|27305142.0|27305142.0|2022-11-27 06:38:15.423|other|0.084
298363475313295702|51999112.0|51999112.0|2022-11-27 08:05:47.817|renovations|0.033
298363475313295791|15291230.0|15291230.0|2022-11-27 10:17:47.823|major purchases|0.08
298363475313295374|61942901.0|61942901.0|2022-11-27 20:38:25.545|investing|0.056
4910049493740683454|90388677.0|90388677.0|2022-11-27 22:03:01.773|other|0.025
4910049493740683819|8051992.0|8051992.0|2022-11-27 22:06:25.643|other|0.03
298644950290006035|57692806.0|57692806.0|2022-11-28 01:18:54.983|major purchases|0.03
4910330968717394221|95824713.0|95824713.0|2022-11-28 06:11:35.174|other|0.048
4910330968717394388|65685564.0|65685564.0|2022-11-28 08:32:45.481|major purchases|0.078
4910612443694105095|87693356.0|87693356.0|2022-11-28 23:24:06.635|debt consolidation|0.063
4910612443694104973|80015460.0|80015460.0|2022-11-29 00:43:13.63|weddings|0.081
4910612443694105566|12677533.0|12677533.0|2022-11-29 01:35:17.97|business ventures|0.048
